51.0	1.0	0.0	4.0	4.0	0.0	1081.0	1.0	0.0	3.0	1.0	3.0	3.0	2.0	2461.0	9.0	1.0	1.0	12.0	3.0	3.0	80.0	3.0	18.0	2.0	4.0	10.0	0.0	2.0	7.0	1.0
51.0	2.0	1.0	2.0	3.0	3.0	1391.0	2.0	0.0	3.0	3.0	2.0	2.0	2.0	10596.0	2.0	1.0	0.0	11.0	3.0	2.0	80.0	0.0	14.0	5.0	3.0	4.0	2.0	3.0	2.0	0.0
33.0	2.0	0.0	6.0	3.0	0.0	692.0	3.0	0.0	3.0	2.0	4.0	4.0	0.0	7725.0	3.0	1.0	0.0	23.0	4.0	3.0	80.0	1.0	15.0	2.0	1.0	13.0	11.0	4.0	7.0	0.0
25.0	1.0	2.0	2.0	3.0	2.0	1987.0	3.0	1.0	3.0	1.0	2.0	2.0	2.0	2187.0	4.0	1.0	0.0	14.0	3.0	3.0	80.0	0.0	6.0	3.0	3.0	2.0	0.0	1.0	2.0	0.0
33.0	2.0	1.0	10.0	3.0	3.0	446.0	2.0	0.0	2.0	2.0	2.0	4.0	1.0	4682.0	3.0	1.0	0.0	14.0	3.0	3.0	80.0	0.0	9.0	6.0	2.0	7.0	7.0	0.0	1.0	0.0
42.0	1.0	0.0	13.0	3.0	1.0	1803.0	2.0	0.0	4.0	2.0	4.0	1.0	2.0	5538.0	5.0	1.0	0.0	18.0	3.0	3.0	80.0	2.0	10.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
20.0	1.0	1.0	2.0	3.0	1.0	1657.0	3.0	1.0	3.0	1.0	5.0	3.0	1.0	2783.0	1.0	1.0	0.0	19.0	3.0	1.0	80.0	0.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	0.0
42.0	1.0	2.0	2.0	1.0	2.0	470.0	3.0	0.0	3.0	1.0	2.0	3.0	0.0	2696.0	0.0	1.0	1.0	11.0	3.0	3.0	80.0	1.0	4.0	5.0	3.0	3.0	2.0	1.0	0.0	0.0
41.0	1.0	1.0	3.0	3.0	0.0	2037.0	3.0	0.0	2.0	2.0	2.0	2.0	0.0	8938.0	2.0	1.0	0.0	11.0	3.0	3.0	80.0	1.0	14.0	5.0	3.0	5.0	4.0	0.0	4.0	0.0
27.0	1.0	0.0	5.0	1.0	2.0	844.0	3.0	0.0	2.0	3.0	6.0	4.0	0.0	12808.0	1.0	1.0	1.0	16.0	3.0	2.0	80.0	1.0	9.0	3.0	3.0	9.0	8.0	0.0	8.0	0.0
30.0	1.0	0.0	1.0	1.0	0.0	104.0	4.0	0.0	2.0	2.0	1.0	4.0	2.0	5126.0	1.0	1.0	1.0	12.0	3.0	3.0	80.0	2.0	10.0	1.0	2.0	10.0	8.0	3.0	0.0	0.0
30.0	2.0	0.0	5.0	4.0	0.0	861.0	2.0	0.0	2.0	1.0	3.0	4.0	0.0	3761.0	9.0	1.0	0.0	12.0	3.0	2.0	80.0	1.0	10.0	3.0	2.0	5.0	4.0	0.0	3.0	0.0
37.0	1.0	0.0	2.0	2.0	4.0	4.0	4.0	0.0	2.0	1.0	1.0	3.0	1.0	2090.0	6.0	1.0	1.0	15.0	3.0	2.0	80.0	0.0	7.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0
24.0	1.0	0.0	21.0	2.0	2.0	1551.0	3.0	0.0	2.0	1.0	1.0	1.0	0.0	2296.0	0.0	1.0	0.0	14.0	3.0	2.0	80.0	3.0	2.0	3.0	3.0	1.0	1.0	0.0	0.0	0.0
38.0	1.0	0.0	29.0	3.0	2.0	273.0	4.0	0.0	3.0	2.0	0.0	4.0	2.0	6261.0	3.0	1.0	0.0	18.0	3.0	1.0	80.0	1.0	9.0	3.0	1.0	7.0	7.0	1.0	7.0	0.0
56.0	1.0	2.0	8.0	4.0	0.0	1338.0	4.0	0.0	3.0	5.0	7.0	2.0	1.0	19717.0	6.0	1.0	0.0	14.0	3.0	1.0	80.0	0.0	36.0	4.0	3.0	7.0	3.0	7.0	7.0	0.0
32.0	1.0	0.0	4.0	3.0	0.0	830.0	3.0	1.0	2.0	2.0	0.0	3.0	2.0	6162.0	1.0	1.0	0.0	12.0	3.0	3.0	80.0	1.0	14.0	3.0	3.0	14.0	13.0	6.0	8.0	0.0
30.0	1.0	1.0	2.0	1.0	2.0	508.0	3.0	0.0	3.0	1.0	5.0	2.0	2.0	2476.0	1.0	1.0	0.0	18.0	3.0	1.0	80.0	1.0	1.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0
38.0	1.0	0.0	9.0	2.0	0.0	245.0	3.0	1.0	3.0	1.0	1.0	4.0	1.0	2288.0	1.0	1.0	0.0	12.0	3.0	3.0	80.0	0.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	0.0
25.0	1.0	1.0	18.0	1.0	0.0	1399.0	1.0	0.0	4.0	2.0	2.0	3.0	2.0	6232.0	2.0	1.0	0.0	11.0	3.0	2.0	80.0	0.0	6.0	3.0	2.0	3.0	2.0	1.0	2.0	0.0
39.0	0.0	0.0	1.0	3.0	0.0	1737.0	4.0	0.0	3.0	2.0	1.0	4.0	2.0	6472.0	1.0	1.0	1.0	15.0	3.0	4.0	80.0	1.0	9.0	2.0	3.0	9.0	8.0	5.0	8.0	0.0
59.0	1.0	1.0	25.0	3.0	0.0	81.0	1.0	1.0	3.0	3.0	2.0	1.0	1.0	7637.0	7.0	1.0	0.0	11.0	3.0	4.0	80.0	0.0	28.0	3.0	2.0	21.0	16.0	7.0	9.0	0.0
30.0	1.0	1.0	8.0	2.0	4.0	982.0	3.0	0.0	3.0	3.0	2.0	3.0	0.0	7264.0	5.0	1.0	0.0	11.0	3.0	1.0	80.0	1.0	10.0	2.0	4.0	8.0	4.0	7.0	7.0	0.0
56.0	2.0	1.0	6.0	3.0	0.0	532.0	3.0	1.0	4.0	4.0	2.0	1.0	2.0	13212.0	9.0	1.0	0.0	11.0	3.0	4.0	80.0	3.0	36.0	0.0	2.0	7.0	7.0	7.0	7.0	0.0
28.0	1.0	1.0	5.0	4.0	1.0	916.0	1.0	0.0	3.0	2.0	2.0	4.0	1.0	4908.0	1.0	1.0	0.0	14.0	3.0	2.0	80.0	0.0	4.0	3.0	3.0	4.0	2.0	0.0	2.0	0.0
38.0	2.0	0.0	6.0	4.0	0.0	1997.0	1.0	0.0	2.0	2.0	0.0	3.0	2.0	5321.0	2.0	1.0	0.0	11.0	3.0	4.0	80.0	1.0	10.0	1.0	3.0	8.0	3.0	7.0	7.0	0.0
28.0	1.0	1.0	9.0	4.0	0.0	498.0	2.0	0.0	3.0	2.0	2.0	4.0	1.0	5253.0	1.0	1.0	0.0	16.0	3.0	4.0	80.0	0.0	7.0	1.0	3.0	7.0	5.0	0.0	7.0	0.0
19.0	1.0	0.0	2.0	3.0	0.0	243.0	2.0	0.0	2.0	1.0	1.0	4.0	1.0	1102.0	1.0	1.0	0.0	22.0	4.0	3.0	80.0	0.0	1.0	3.0	2.0	1.0	0.0	1.0	0.0	1.0
34.0	1.0	0.0	7.0	4.0	0.0	28.0	1.0	1.0	3.0	3.0	6.0	2.0	1.0	11994.0	0.0	1.0	0.0	11.0	3.0	3.0	80.0	0.0	13.0	4.0	3.0	12.0	6.0	2.0	11.0	0.0
51.0	1.0	0.0	7.0	4.0	1.0	211.0	2.0	0.0	2.0	2.0	0.0	3.0	2.0	6132.0	2.0	1.0	0.0	17.0	3.0	3.0	80.0	0.0	10.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0
32.0	2.0	0.0	10.0	3.0	0.0	1720.0	1.0	0.0	3.0	1.0	3.0	3.0	2.0	3433.0	6.0	1.0	0.0	13.0	3.0	1.0	80.0	1.0	10.0	3.0	2.0	5.0	2.0	1.0	3.0	0.0
35.0	1.0	0.0	1.0	4.0	0.0	2052.0	3.0	1.0	1.0	1.0	3.0	4.0	2.0	2977.0	1.0	1.0	0.0	12.0	3.0	4.0	80.0	1.0	4.0	5.0	3.0	4.0	3.0	1.0	1.0	0.0
59.0	0.0	2.0	2.0	4.0	2.0	140.0	3.0	1.0	2.0	5.0	7.0	4.0	2.0	18844.0	9.0	1.0	0.0	21.0	4.0	4.0	80.0	1.0	30.0	3.0	3.0	3.0	2.0	2.0	2.0	0.0
30.0	1.0	0.0	10.0	3.0	1.0	1816.0	1.0	1.0	3.0	3.0	0.0	3.0	1.0	9667.0	9.0	1.0	0.0	14.0	3.0	2.0	80.0	0.0	9.0	3.0	3.0	7.0	7.0	0.0	2.0	0.0
29.0	1.0	0.0	4.0	3.0	2.0	1762.0	4.0	1.0	2.0	1.0	3.0	1.0	0.0	2109.0	1.0	1.0	0.0	13.0	3.0	3.0	80.0	1.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0
52.0	1.0	0.0	4.0	2.0	0.0	546.0	4.0	1.0	3.0	4.0	7.0	4.0	2.0	16555.0	2.0	1.0	0.0	13.0	3.0	4.0	80.0	0.0	31.0	2.0	1.0	5.0	2.0	1.0	4.0	0.0
36.0	2.0	0.0	3.0	2.0	1.0	238.0	4.0	0.0	3.0	1.0	1.0	2.0	1.0	2088.0	4.0	1.0	0.0	12.0	3.0	3.0	80.0	0.0	13.0	3.0	2.0	8.0	7.0	7.0	2.0	0.0
29.0	1.0	0.0	13.0	2.0	4.0	2053.0	4.0	0.0	2.0	2.0	1.0	2.0	2.0	4025.0	4.0	1.0	1.0	13.0	3.0	1.0	80.0	1.0	10.0	2.0	3.0	4.0	3.0	0.0	3.0	0.0
35.0	1.0	0.0	18.0	5.0	0.0	1621.0	2.0	0.0	4.0	2.0	3.0	1.0	2.0	5208.0	1.0	1.0	0.0	11.0	3.0	4.0	80.0	0.0	16.0	2.0	3.0	16.0	15.0	1.0	10.0	0.0
25.0	2.0	1.0	24.0	1.0	0.0	1273.0	3.0	0.0	1.0	1.0	5.0	4.0	1.0	1118.0	1.0	1.0	1.0	14.0	3.0	4.0	80.0	0.0	1.0	4.0	3.0	1.0	0.0	1.0	0.0	1.0
54.0	1.0	0.0	19.0	4.0	1.0	799.0	4.0	1.0	3.0	2.0	0.0	1.0	0.0	5485.0	9.0	1.0	1.0	11.0	3.0	2.0	80.0	2.0	9.0	4.0	3.0	5.0	3.0	1.0	4.0	0.0
32.0	1.0	1.0	7.0	3.0	0.0	420.0	4.0	0.0	2.0	2.0	2.0	3.0	2.0	5484.0	1.0	1.0	0.0	14.0	3.0	3.0	80.0	1.0	13.0	3.0	2.0	13.0	8.0	4.0	8.0	0.0
52.0	0.0	1.0	2.0	4.0	0.0	329.0	1.0	0.0	2.0	5.0	7.0	3.0	1.0	19068.0	1.0	1.0	1.0	18.0	3.0	4.0	80.0	0.0	33.0	2.0	4.0	33.0	7.0	15.0	12.0	0.0
31.0	1.0	0.0	9.0	1.0	0.0	581.0	3.0	0.0	3.0	3.0	0.0	2.0	0.0	10648.0	1.0	1.0	0.0	25.0	4.0	4.0	80.0	1.0	13.0	6.0	4.0	13.0	8.0	0.0	8.0	0.0
19.0	0.0	0.0	10.0	3.0	1.0	1248.0	1.0	1.0	2.0	1.0	3.0	2.0	1.0	1859.0	1.0	1.0	1.0	25.0	4.0	2.0	80.0	0.0	1.0	2.0	4.0	1.0	1.0	0.0	0.0	1.0
